Advertising Budget (USD),Store Size (sq. ft.),Customer Reviews (out of 5),"Seasonality (0=Off, 1=Peak)",Sales (USD)
14966.978375694944,3562.6239181344527,2.5502653531993285,1,7635.579608252301
17044.294892265232,1045.6920201161151,3.45228923953086,1,11571.356567717914
8741.269341765377,1011.9288146204724,1.223862229048028,0,2993.0853767114536
6407.15265998837,2349.3227361615645,3.0258444750683196,0,3390.044948044581
6843.255113449107,3415.266673737019,4.483562280106667,1,9060.619402071747
14396.115995421,3704.3239651156873,1.8538460645558752,0,1868.2140713963765
16427.1995968599,1303.0280334426866,2.7055595790777005,0,3770.549931311142
4041.4723712537516,858.146663174191,4.757923550859502,1,7840.285130994016
7733.349659076422,4731.786652754949,2.714255351222789,0,2499.343876829115
18087.833836608424,1672.9987215294577,2.4334705293295933,1,7940.183272871067
16230.523634047415,4340.059239239257,2.762146592493513,1,5958.325042077673
19704.73885386828,4385.711527082682,3.0778110660702254,1,7473.865737510144
15207.841063800575,3976.35166293145,3.5279653765258754,1,10188.898045947295
8167.306420044484,1259.7512299365653,4.2027712036669245,0,4655.355229149869
12017.437762895437,4198.106566643902,2.808408823057257,0,2875.719260148141
13389.777957822746,3961.6275165871402,4.269923740360561,1,8195.790313507514
2029.888418183917,3185.253455477977,3.1348826454083225,0,6453.781786605512
11117.69070252537,2017.4091582602873,2.3539220414719106,1,6274.196330404749
14331.756155215886,1681.2887191994485,3.6318033124776568,1,9885.202509145915
3762.7654280206775,1048.5014543616153,3.8708890189739655,0,3104.259143314641
15722.318489798365,2793.9068010539213,3.23219590251795,0,4146.748548305616
11883.569220025176,3133.6739397943093,1.2264598925388936,1,7798.531316216783
19068.324821103095,2117.0254573210423,1.6795315006432996,0,-65.22492757089685
1327.234815034388,2639.1158045639086,2.141190883560913,1,7247.102452096935
5673.859682331606,2135.8150581617,2.1305024238059724,1,9838.369007045478
12230.30064634657,3384.5272579431557,3.6936832009874823,0,7895.89256544768
6282.918288015649,4555.666435084535,1.0733946466945303,1,6218.625943286742
14431.271199389223,1237.641179211252,4.0227271081980795,0,4852.405906185582
15300.603009177654,2216.3396445640556,2.0613698992277327,1,12293.392899780963
2499.0612992962515,1133.908717778876,2.2400873848644096,1,9657.567187383196
10520.16205203197,3312.246966835244,3.111639311775697,1,7469.323215203562
10423.36583402559,3779.917292698681,1.86370240375583,1,6222.502139538838
7700.975019203051,4693.607296688551,4.53788525430211,1,11929.90507477057
18692.034820108605,1754.923668174342,1.3414751173062611,0,289.10107158371716
16636.373237527812,4775.950426394435,2.7775294492042595,1,10880.320622286245
14095.582947237917,784.6820231930366,4.39768907781956,0,5786.761793147333
14429.369396832451,3213.5623851406467,3.463375577684943,0,5284.556823283524
9503.464804355823,757.0972370449849,2.169318063370534,0,2146.165641369118
18459.39316138323,4521.983844928752,2.683040831105843,1,7436.800557580759
14044.610831439066,2884.1407568152435,3.8267775213700586,0,7510.676539814958
14715.130702288421,3512.067578432582,4.893042973455597,0,5205.56629903172
17302.97262385323,4242.082666597036,4.572554873517734,0,4700.675004894612
5844.395992172725,1176.3978011778595,2.369731233529507,1,7525.204853402081
16237.882625400709,673.6620287216023,4.99279151715143,1,11204.203154431783
4307.191757651595,4454.965156607835,1.014018654124233,1,4256.827291700072
7234.168068775313,1917.1995235651962,1.1105190232336604,1,5380.828428729907
7044.403858261932,1080.4050856722438,4.295362060684775,0,3433.1262074992014
19581.246633588242,2608.0755668918896,1.797850747332208,1,9519.635199563154
17202.47586308457,3192.3773406320847,1.2430770735849634,0,395.123277552055
14172.812301010064,639.3677154012955,1.9485922929460089,1,4158.48454678843
14677.606851500108,1737.0304621568948,2.704400615923441,0,-461.16755807072377
11460.419490850136,647.599434246032,3.9222650817336193,1,6567.477775609612
18968.268008616124,2391.5092513797454,3.497342106204822,1,12216.662097359444
10177.04568120605,4527.950130798099,1.9504848702416817,1,7582.30935588605
7920.095342462943,4921.935851721061,3.0130817924023376,1,9510.023450174313
3679.1890701660245,3366.7139907663236,4.704856421594275,0,6029.125609160561
15831.010219090631,1227.369622030663,4.260031107935031,1,10188.496848114817
14821.656675474032,4576.322254996876,2.2927591393271736,1,7975.805824898196
7994.92325122063,2823.115204400272,4.929058245422786,1,12474.319571708103
991.2715722049725,1191.8719044631314,3.834481601740524,0,4199.874447065315
16860.447890501207,4647.770012532476,1.2497974226671271,1,9983.970175969665
722.6506773544359,3908.6107282539633,1.1406428531545547,1,7496.607492167089
14222.145702766493,3792.673727254182,1.67363179604012,0,1225.0000087614724
19420.01363965811,3691.313167074821,3.911423472200587,0,3961.982369785116
9034.395898889967,1401.5291949339903,1.7349557033697116,0,759.7764693043307
5081.981397421079,1449.5301126838672,3.045947076835334,1,10764.132792861496
14244.984695845944,3597.3184929226477,1.373040480723327,0,1347.1341794829714
16433.99876930391,1488.752375496786,4.68354463132078,1,8938.074023696647
11155.391163518023,2474.02263561372,2.37584245433427,0,3622.6485474760857
19357.18786749485,4019.008215172736,4.632528226242523,1,10486.433571175714
1507.5400723302414,4027.7863314402844,4.779502567642178,0,5524.572323037823
10343.5141669383,2539.677976366368,1.0245145892547232,0,5372.111664916652
14509.851972789727,4064.854722238603,2.856540748794928,0,5489.472053736907
17321.489187408988,4273.798082891255,1.0986242228275716,1,7104.195752459658
3995.4844322019057,3446.490880779171,4.634771065211623,0,2086.6283360252855
16100.067894391788,1527.9163353878907,3.0736301789383034,1,7909.26690594838
11277.787976511632,1733.0530117349638,1.2997760507939873,0,3320.4187149448744
8232.796798804284,1916.7851993393092,1.4411069131062675,0,-450.99962229036464
3068.4430572923243,1025.618484802784,2.534036097970956,0,6989.911213192336
17373.267298723793,1729.218291664753,4.760936771491558,1,10693.017627532141
3566.8275595044493,1442.8365094063945,3.7716366062723234,1,9076.531500854644
6540.863254577435,2548.9793741387098,4.47047546475653,1,8515.207829052219
6155.887873267519,4587.968965425192,2.4658265853599186,0,3858.8558718832355
17492.57366672166,970.1614253928113,1.1728547981999933,1,4750.883096999469
13617.708387073511,3741.20565776328,4.897270548817657,1,14982.765259529511
16035.28724523176,3592.773519859075,1.0686919626494782,0,4577.0144046122705
5384.12402645373,930.8938939851095,4.790606612324356,0,7047.0235819208365
12685.044942336479,4651.5758220761,2.474709695396579,1,5421.135447375305
11649.0466713031,3058.124909705688,1.040361620087526,1,7094.8029927622965
16740.19234737129,2136.764845110579,3.756628926898033,0,7054.546637196818
18168.69767938458,3904.42362572888,4.922161216125417,1,12094.895371324701
737.0570438090427,1658.1445628073532,4.8625028913503705,0,2928.3004255294195
13643.388421646458,3620.7942667084417,1.6437480448096737,0,1098.145840608855
1510.7980828347158,678.7004340751125,1.72499122426462,1,5910.232861075877
11202.743969008441,4277.336169241724,3.2621556584786404,1,7700.963911336682
6108.838216351725,2516.768811595933,3.5492193057132977,0,6962.554264183418
6482.1436906817535,3365.118114610738,3.9576716546634625,1,5507.054923843252
7382.690817320953,1495.5701891300764,1.72420144188859,0,3435.085665854913
12615.202756467397,3546.8317069630157,4.836028347057738,1,7953.118369163465
7013.974330540999,3975.0812415197447,3.5549570251569516,0,2062.654391612261
14787.631486510469,2629.4593409797944,4.38818767548222,1,6160.691702889903
8388.284018690458,3279.7711582780744,3.160262861136687,1,7547.16362291904
1832.887406044193,2553.4666572007936,2.6571073903595304,0,5821.284396884183
15783.316928440092,4523.411161660304,4.908731626379984,1,11318.01418096475
6072.287329557767,2740.411312314436,3.3284854832793442,0,1290.1849820053276
8938.95415218562,4288.139190629685,4.467494331196716,1,12034.500171377216
13866.15572282708,4106.084262216118,4.813169585465159,1,13051.207583988205
6982.895064399884,2347.2716960676044,3.701418508034637,1,9305.601657254156
1603.4202948609548,1535.3802133586378,3.1957547140747,1,12376.1316493901
7791.460416749865,2327.3695965189695,1.0140434036426025,0,3093.292065659704
18916.747362538918,4217.9781909884905,1.160078562956024,0,3555.5805094879156
13013.820747321884,1524.3464111872656,1.8034048642044653,1,5877.825415461724
13593.843399010535,2859.963556359872,1.744033727423981,0,3735.722139744387
12829.501995933977,4127.435365823363,2.0190351807993814,0,3176.6415431215337
4380.346709709018,2090.6486380777046,2.2197385507906433,1,8520.226864379702
8657.510349994463,3389.9433665121383,2.440261974202913,0,1571.7651207502176
15143.326068084705,1605.3420832196655,2.682150760275506,0,3727.621674062108
2476.771502286603,991.7575041567197,1.3954653538240587,1,4905.4160785916065
5918.129133749389,4074.7290129178537,1.1694477278111282,1,2252.5845648248905
5888.222615084145,945.3588053391807,3.6957777962920937,1,11005.705240309851
8924.369088092866,1721.2162778581308,3.149339299372311,1,5625.204115955083
19617.19044837261,4347.992398988481,2.7765768088804785,0,4058.769108843711
1816.2996603345277,2059.111791854002,3.5377597646734094,1,9335.761242425295
10614.669390421603,4878.704072813725,4.310717628814162,0,5592.151211517626
3997.611299238104,4908.804506482369,2.7107716364648184,0,2442.670144359871
19428.19263549001,1707.2420920410052,3.5644778602079175,1,10112.455284383184
2709.418342185552,684.402000124507,4.814288895340635,0,5905.381992022726
8370.21954605103,3672.784778924206,4.358497983446243,0,6320.394287831248
14888.75720427482,2529.439261917547,2.704003242009638,0,6965.912566230256
14238.811346535183,953.3877978180933,3.578867351258972,1,9778.263977538505
8743.20841943168,3683.8526854011925,1.708283687663759,0,2347.218852378771
7257.221275078005,640.2870910036455,3.2420887395803595,1,6804.297614454144
8253.441381780976,4415.88510721509,4.925313164553771,1,11298.195583585793
5653.387131593466,1123.9363810098666,3.073260460810089,0,4713.174751291097
4503.992304782596,1072.9034543602625,4.710553196760589,0,4572.60451252367
9919.274102398354,1290.5253408586304,2.629339682013043,1,9240.338902318208
5736.408243318343,4821.198613214299,4.995379308738524,1,9793.591306070044
6105.502465496377,3619.262121142307,3.3168801409102313,1,10036.525810785744
13306.743237753863,4106.171909586365,1.1690759769437382,1,8741.741205082646
19386.477968147898,2289.3574357973885,3.3470191867655523,1,11159.385967349866
12270.925410907814,2013.4072737723,2.0982907827183865,0,2987.7938510218246
2001.0996077668424,1555.1780305242648,1.1299252881435788,1,4181.147525908304
1973.880470154306,2662.91612740584,4.283413218778653,0,3211.539459550844
19052.752806488537,2983.2293009037585,2.1029185479230237,1,9305.535422034982
6297.170410993006,3342.9867964373993,4.186194216185994,0,9465.537084144846
2295.306228608271,1657.0332679941253,2.152870331823468,1,6619.3347655496
12181.36944943244,4768.943364063458,1.7773054154950971,0,3393.428112024268
12661.151176660189,1263.9132419321113,4.89574229641771,0,4441.973005130555
13145.84399231442,4845.4392864488555,2.4465813110200783,1,6252.848207866577
5714.339543222055,566.8525512837671,3.405504845772642,0,2349.9271468046945
794.6583421822631,2665.065613175805,3.4399259712578862,1,4368.016247225172
19317.7997043622,2000.1552715245325,3.241893928694007,1,11954.65714515811
5392.414390976499,2521.0553626861283,4.6587829740848585,0,518.5642950581787
13682.512617024677,3067.990605413551,3.697764285467474,0,3915.593267625714
14279.282462634837,2460.1512110571907,2.6149320164197207,1,6021.843373072499
12395.144633049971,2366.8108263571776,4.4495215380970965,1,8347.854555552329
6601.69418716614,3797.2553693598793,1.7242515964638576,1,9883.326732686699
5786.376948399283,3586.443237889091,3.17694703044167,0,3940.1287226821996
12154.531512702712,4249.720769161315,4.802201487775026,0,3564.130160429987
17388.864855427986,1624.81541557773,3.501590519521651,1,8224.495805611583
18961.307714006212,3242.8782938932864,4.267873801899505,0,3749.8343125935094
2565.163185873274,3133.3765342678425,3.6142429021807714,0,3718.077248002031
3519.157945655537,2163.8201489270996,4.357483454151561,0,4922.501123988265
18922.35704627005,2687.258938562064,4.7779515193809745,1,14568.964096922839
14862.436952528455,1912.0196448757792,2.091686910130947,1,4040.447618659472
17718.379584180573,1138.2997892764333,1.6786443250268754,0,2517.704670505528
4451.336365639192,1462.1054479822978,2.9359630013301596,0,2556.636543502721
11957.924486633336,974.8114088054049,3.8074497072968634,1,11317.939215238202
14172.222091140737,3573.8130883555586,1.9087650127288645,0,3398.4886154097994
13762.181766215966,3473.273268991182,1.0164058017206683,1,7954.704771641182
8458.957971900614,4777.728672109428,2.3717404633468213,1,8580.415307414205
800.2003879805153,3783.5528614125856,4.875437341871153,1,8127.136167931351
11867.058107683131,734.2062744025915,3.7798698424233867,1,11810.43786628162
5435.480014002371,4479.103282680294,2.6053017757648957,1,9563.667651349959
9279.957799786362,4382.038233255766,1.7703043893873613,1,9153.002627491282
19172.82979413444,2494.9414434771443,2.424358695018988,1,10960.999354609581
8281.188694027478,3136.3837273756467,1.6793577332049918,0,2991.495043757798
16876.13132995632,4892.352496126335,1.4252232852518056,1,10328.861709907134
4176.541812110398,2895.369637316748,4.626969490290215,0,5648.983117215353
13612.979711488062,4573.9482276924045,4.990601353501894,0,5324.612127580929
19551.6356115594,873.6744101458389,1.6564577583831612,0,2638.305206197319
2486.9154670222674,1359.733409189073,1.218090235513119,1,6321.94314077578
662.2388734302442,2483.3972454859304,2.3189244285848494,0,1362.9216729849943
8954.86445633598,3131.405637517871,2.8466367230456613,1,11620.78575535326
2306.1969195016604,4173.0253333826,1.819284988303418,1,7610.646071953489
15093.494818686511,4947.17951814434,2.205699647194234,0,3248.79493015726
18333.6989450469,2249.831734133524,1.8034829427666308,0,3541.713034554514
8963.408967820797,713.3703626303821,4.097042273729805,0,10519.189162847746
5544.877022031099,4105.271764828962,3.850311772989043,0,1946.2126821878587
8970.864720628892,3219.7132358726367,3.539806063043927,1,7362.666540360274
14607.23244807502,1393.4428649069075,2.548871428316819,0,545.9598731247156
676.5561508172341,2726.7280547963906,4.636163765256944,0,4259.327657022761
11994.352794951596,3840.39610490176,4.87813016614008,0,6045.692614640416
12459.187855303891,3966.853041808897,1.694557250501648,0,1466.2086674208658
12934.920814470743,2748.282853994429,1.8920505656475122,0,1514.308667147398
5219.430559627106,1873.465385579866,3.1025241120014786,1,8685.774680950695
14424.02810587347,4881.84161917322,1.3650022771289811,1,6179.624865146724
2282.13398346964,3485.131749304218,2.7457935952924513,1,8549.954583817695
4385.771561102616,2337.068837058344,3.3271650591108406,0,5821.663707392347
17610.665909762396,1762.0845089209358,3.0882942845493324,0,5358.130209817484
14905.101439168044,3789.9634235160297,2.3236343323121043,1,9906.715367071232
768.0383032212324,1589.8255051719545,3.1697832243088273,1,10411.818472586769
5343.337077211104,1272.6949503815968,4.835203817035391,1,10693.480890140985
4680.926418366709,2884.2525003293163,1.8240696171655042,1,6798.518936004224
5780.723396720965,1804.9432668986383,3.6193254335760146,0,2399.954326983644
5327.415520457785,3330.0731521562675,1.1735867766242074,0,724.2026884187802
1719.262766985492,1030.7240369340507,1.2656656179257397,0,324.87217165990637
9449.340073637997,3447.2349705529473,3.20731289689434,1,10212.069253229123
14788.30275833022,1774.83437598966,1.4197567213117979,1,7888.233655936494
12331.26863199001,501.09320495530727,1.0893871537074293,1,8109.488174834638
13620.997537662555,1071.2122595337937,1.6860519905920888,0,67.85240046558965
2082.4089814566632,4701.269200257923,3.2593966839982977,0,6321.041485558448
19054.06884844735,4403.09587601911,3.8133638180757297,1,9000.168435004955
16850.590759938983,1551.2406441630658,1.80991425656552,0,483.43532329640493
16199.261210665423,4002.6735704547104,3.673037748832698,1,8684.618751131438
16548.184198314466,3238.5721692828843,1.7299053243969174,1,12589.617962873315
18687.854908588848,4869.071201524413,3.4538297065250285,1,8710.170143001826
11112.952339217105,2181.225467903266,2.6478387195831954,0,2596.917902960265
4405.499348418705,3566.572756327271,3.615198037334467,1,8522.595098622594
12527.280353124552,785.9107509076337,4.980211009916989,1,10325.052475728457
14986.18912652481,2283.113060673827,4.751267860930248,0,3983.287446867457
14889.389170403496,4837.179475346812,1.0171270313444145,1,7144.766245783786
10668.255971254162,2925.4139350255423,4.5417550574492225,1,12284.865951109103
1834.945027004772,1795.4577650068006,1.265963180699066,0,2022.1982183068549
7736.7022993874925,1041.2193340787308,4.81218634463938,1,7997.515248490357
18454.94886503547,3665.877530816887,2.127302716398739,1,7434.675900399433
11896.753740269807,3401.8521954337707,2.528139321645084,1,7087.95925236399
10997.472893486412,2182.724211216986,1.3665528207029114,0,2065.959886071174
5742.643530452773,4779.236083396254,1.4490910333156384,1,9492.711274630836
7684.753938373288,599.9126584453264,3.9069622609172785,1,9005.432618963083
17959.2487384868,1866.7573323432161,4.777328942993167,1,10536.31678882359
13496.029426773297,4644.812688348116,3.442993979817238,0,7765.981342561724
15854.04702167049,1944.2094724374817,3.863400062107244,0,6447.398585982839
9359.735749819274,1635.1377523482668,4.0478789783886135,0,5696.731085139613
12789.820779395079,2903.991844690613,2.051257098211767,1,11665.091204678884
5343.480370492547,4207.107874642421,1.1809185236808597,0,2511.8572092863615
14256.486190527983,964.1604239526248,1.0074909756766743,1,2766.544209727081
8838.226007215077,4743.593193405813,2.4025971318160746,0,4604.711811805666
9129.637538887539,4077.827965315238,1.9658569127968644,0,-680.1215651897542
13161.785329249193,1315.6261499819839,1.2492709001967426,0,2837.6834268237376
18757.47211864407,3704.035825391732,1.718113169974667,0,-697.4196558437748
1748.123758868108,2232.3142518690074,1.4979955930717912,1,5696.337245252738
16582.493128266648,2310.3260513434343,4.6595135224694815,0,4807.27564068994
6201.470653037766,4024.8054159748986,1.5610688538366757,1,5411.4002803445555
9156.429362874367,4832.531635913295,3.1505938559507167,1,8007.361962430301
927.3099111126746,1069.9514278123727,3.3724238204486583,1,10505.311785281645
6370.398517769104,2392.836065954687,3.173957830834535,0,2112.4286537229773
10301.309231287545,2664.237236379366,1.396225736863952,0,3054.857702176998
1595.4335082750608,2193.403176297489,2.275193447002205,1,5467.533906727307
10076.366722971721,2134.3510567230123,1.205081329852613,0,1372.5875343514012
18578.657262739333,735.2090040271844,2.582679656385264,1,9173.995232257676
2555.167753102202,3584.923792531805,1.754395725086368,0,-39.20424464500525
15406.594197472336,2462.9648770402046,3.246530133137519,0,1442.6782747305601
8488.585540831857,1376.5721118976703,3.771233575396402,1,10206.950595833725
13275.887433224592,4172.150760359307,3.128479440818826,0,6121.8776263685195
5574.613660711972,4111.523366682326,2.736946786445583,1,7939.777897840083
3610.0991195564866,2688.762326400022,2.5493336834267697,1,6868.9880728191865
3629.0209782889156,1843.0279751649223,4.366767072388015,0,4896.429456182533
1874.5929400413206,3371.417266084036,1.8774722602610803,0,2149.590090115588
4120.1107455742385,1796.6846109983137,3.9368733581154753,0,4664.617669036656
13452.278007284882,1562.035686456704,4.029929298960476,1,4677.293712426425
17692.96693094841,3787.31594311847,2.676800029082938,0,1498.9861121608014
16375.450869027656,681.4635787442782,2.1892023969025574,0,1331.1440010551182
13860.11904255244,926.4581196556728,2.882165944183901,0,3895.4363157277617
2653.421336516502,530.546783106154,1.372855703570794,0,1887.893473303275
6139.155202771022,1188.2443391394177,1.18372012891636,1,7786.8037532057715
6541.234068788145,810.4550391970675,1.4464127978075672,0,2304.847100451789
5374.1604547536135,4981.110655009634,1.7485801258489047,1,4515.440220912106
10542.6103643396,1799.644864793403,3.016707281352172,0,6473.839932035141
10943.299390153616,1171.7060570116128,4.3965465446444885,0,7510.982242137134
7459.276515836649,1584.4831609816308,1.942569327998748,0,-169.17176304363875
7398.888595360502,4712.565071930606,4.740648042987113,1,10870.254362942114
16656.834159168586,2840.7210036097804,4.819631635740014,1,9518.438993284608
15891.21054223387,2141.6814333853563,4.835618419380821,0,5950.740553561318
6502.01871777454,4430.261560591487,4.350250938705296,1,11870.577665089595
18318.874655528558,2277.456217470646,2.4553001631908824,1,12677.001552958642
19079.892831548867,2007.538564809631,1.2907356440104922,0,3787.4364671693484
6871.4795695857965,1432.77135147381,3.2752749270659796,0,4237.373802795018
7411.2865014645695,2200.085707592352,3.234725775748935,0,2969.6494783574162
10359.865991728197,1925.079602076167,4.399903068438382,0,5320.667702088668
18851.855844406633,3547.8678168416345,4.983964203784421,0,8717.05813899821
17588.228946275074,1803.122171018272,3.0326292262405903,0,3858.685603455539
2500.075270380001,3097.3988589015266,2.380816124159137,1,5795.542562160867
8158.249493792616,796.5147426438772,1.743606846225068,0,-1071.9301152656767
11290.738200120551,1360.8012051343146,1.019199299269483,0,2637.0479681986985
10311.08321475503,2333.3237222510697,3.0364547699555167,0,4093.251656393768
4280.329824769407,4716.271642589129,3.222074666810383,0,2238.6002443760426
17246.927037779016,2197.6339357206293,4.299753919269589,1,12258.081201287547
13700.345268438328,3488.3335453992536,3.0183078715712024,1,7929.538077125842
16839.213309610168,1647.8925008962917,4.665873394664226,1,10271.50372651307
17245.903447314708,1071.6510918795427,3.512333906285742,0,4362.733833893181
15092.939146481925,763.4147003602257,4.361344952884332,0,4429.354719939457
9064.606724369489,1874.3607434423811,1.5932069392309884,1,7555.654621817452
12405.661722800778,1209.4746205860858,4.421344521209258,1,12368.84739162702
3627.1254193349914,1283.047016072559,3.7005754177753936,0,1622.6288328267487
13636.0856407607,3923.4168877412753,1.6809321297533222,0,3418.2450264942004
3995.4384869159744,571.271319251934,1.7590542325840435,0,2314.568922527763
14032.017014948058,3010.145565809455,4.706002476176885,0,5775.3338973298905
4977.164134702389,2207.5762126705913,1.1288614418014915,0,3165.560312538204
2792.2503529292894,2779.4749995884627,2.8501397731828244,1,8143.936641255375
3723.04755778767,3032.736067465713,2.2539011597364063,0,3461.16678278651
538.8466367718702,1910.154625057752,3.660309759993712,1,10157.184443475755
14515.422548143839,1827.9898708292837,4.358517550275968,0,4112.118074338532
14781.820456638392,3800.3083220070757,2.4415124862262783,1,8854.976597125937
10541.20032330856,4420.746446545207,2.7076083492913487,1,7821.508079966417
3646.574620579982,1366.6173460633754,4.927671138005657,1,9871.968656516132
2129.3095814584503,939.2844224081703,4.135666038716812,0,3616.7944132812336
873.0148455270967,4540.081128764117,4.588816523727166,0,5665.429696772576
3732.089450821804,2074.529586413294,2.755048882606519,0,3146.4333649123823
17871.682932171363,2980.9282579826636,1.9363048159364609,1,8678.595596338031
5209.968413182794,2117.9441503400158,2.6474538615458068,1,7915.2764394202495
7408.290880735705,1066.110513557231,3.864367671326054,0,1047.8624006933337
2554.236947385997,3151.992402264776,1.4377216193439173,1,6691.21014695793
4836.04544258932,2863.1338329633336,2.0818764224660353,1,7508.017281568403
10624.879130214,1413.4710163603875,1.1865436018463615,1,7231.24885299119
12351.177320365225,2533.41070093525,2.7293909533525262,1,7210.159646018008
5284.370126241116,4086.2637680704065,4.309782943918453,0,2264.787292260894
1625.7771048897855,3156.917463985511,1.0986547531920432,1,7492.295247504799
8125.140947984274,936.1279718014769,3.701294107228664,0,3579.0606009955695
5066.9657330635155,2966.096737531108,4.729983498054958,1,10385.141814828747
4781.301502981138,3662.322346803141,1.9477114460447291,1,6697.102808353257
19217.32465291238,4067.165326013381,3.7745393629105926,0,4804.62525052929
12517.859475551619,3331.0291038542005,4.900407604400801,1,9694.35046438385
11359.12964185587,1186.9617404335268,4.849112240609853,0,3504.6407792036607
8607.614518704777,3695.779699655723,1.9397167721165731,0,3391.4764135822406
8864.414501887813,3548.0383073668236,1.4013242128482748,0,709.2655276377618
11047.647574842576,609.9209732328495,1.5931301515836638,0,2485.6139115800706
14080.381237204092,2352.864504156094,3.8081426739285686,0,5380.139469676051
14191.848875545675,1998.27611133068,3.903035501813102,0,3478.9680366108364
3848.0312002562664,3512.3542891413954,3.696946246512796,0,1551.8236235624672
10252.198665494227,1472.6111553991432,2.3443135509689523,1,12738.546935057751
8533.182853164988,3158.923653384163,1.6791077590324885,0,1113.4016228675691
17475.27584225299,4609.426828163776,3.3230443678090125,1,10535.831013687253
12812.66896375834,4090.110674938735,2.934721783031466,1,12536.084543858406
10883.829295111645,4646.559812974387,3.9153365884892137,1,11132.27474321207
2750.195522488889,4903.276851197105,2.7654403147424858,0,2400.1300102357695
12309.938841806523,548.0155715277324,2.3545587787458735,0,2846.783257196532
2785.476160764552,3302.335743698649,2.1739143094360576,1,5714.020392870561
7075.528223532166,2357.7772899150787,1.8458812801989861,0,4010.2060910893806
3285.4183138794715,4369.345206508047,2.0629855047466457,1,8447.184740688157
13995.436116975194,1633.1661590410927,1.3793217553764054,1,6082.905247882501
4521.916219804976,4914.632701017843,2.387428043715558,1,5627.466894529275
8141.2577771665065,3261.685862946863,1.1462792494518328,0,-1023.8916197582876
17965.658163566182,4070.918310029739,1.7456553886653072,1,9698.384670652613
4484.169476279921,885.1979877024575,3.9870817784777164,0,4469.740469956883
10402.198747196193,1325.5604814148928,2.3018759547064906,1,8278.466174360101
8675.79739273743,3912.8165286539142,3.6729480679093753,0,2539.0970163946104
853.4188003917297,598.9393491769563,3.8675367023891094,1,5995.180222783423
15958.78321466985,4175.950936522022,3.324741370928454,0,6131.426699815652
1846.3951731346947,562.7705841136016,4.834790965461593,1,10022.444209795061
9747.972909050595,3457.03477577573,1.085759466492453,0,3456.7681275757377
11433.226751309523,2142.9226410431265,3.9546106023525684,0,3797.264139707779
12754.315903984449,3251.726837236396,4.835146575761632,0,5064.261221631866
13928.316771503574,3632.141331451012,4.449086917411757,1,11644.74193585722
5438.811478692945,2041.138486338369,1.6715707672200533,1,8449.030270182517
694.5861448397627,985.8310164987599,2.3072812250069283,1,8956.858397950798
14607.151415920784,813.4064048671954,1.6898073595058616,0,1846.0305521938521
10945.303687277783,3150.212101531465,3.4052334552588164,0,5244.597356955071
16804.29521254135,2842.949091803502,3.848751927917969,1,11964.024601334542
16517.073076563538,3839.9045410450963,2.268295077452233,1,7961.402798738243
16944.860271863723,2793.809795017717,3.158026295937182,0,3034.168777882615
9959.345869601033,2401.006055138956,3.76368228028478,1,11995.164901501143
7005.75371881888,2291.392302063039,2.6853592664441934,0,1772.583331323784
15935.384950531716,619.0110616895035,4.416062121821837,0,6484.1645848111675
9300.235204070472,2010.0074076349572,4.086199741151269,0,4474.567028467769
4077.122829866973,4892.090708860224,1.2586621754022826,1,2877.2288981037145
17171.99338144875,4431.000093021899,3.484501196363316,0,6688.909002253352
17709.917597060772,1982.2013016539795,1.9413022038389984,1,2350.7348506303806
9593.040244733318,3145.0793227986746,3.230073058669101,0,-195.6294761534773
1976.1446825408557,4312.835354909723,4.827553770531865,1,11067.277870718446
8062.608753380159,2485.734515375309,4.516248018209001,1,11023.235543541745
16168.984359520766,580.8103868756793,2.618065612460527,0,2162.9713224190073
18084.59355665146,835.2970781838803,2.1660554333774136,0,3382.635233380154
4467.718478703118,2796.7672460691797,1.937622977633036,0,-2845.9158450664336
1805.9854344927946,4862.477190541453,3.1300594790260803,0,4731.559223502747
17608.333836090354,3619.442939984905,1.4569938130322253,1,7909.250337743635
8093.396310088068,819.1228614735628,3.1971000325129943,1,8526.866598579278
11064.338803217484,1352.1239410633825,1.005334557963168,1,6627.276941220854
19377.2833349898,3970.954144475825,2.2953985229833793,1,9330.190125008448
1798.0121943273457,4286.478919803101,1.879737255322325,1,6997.564396439032
13142.201145315863,3279.6256378486587,4.884875159843128,0,1859.4667244034536
1945.055740209908,3399.9042633341746,3.908969278279916,0,8466.88461960214
7821.644105096757,627.5185267252309,2.398613521848951,1,10203.847736495196
16174.383631272212,4228.386168116788,1.371380346122482,0,-305.22207286122784
8952.70853873487,4047.238436768733,3.067202378762496,0,2905.5081134814336
19945.05590110753,1665.6581484650621,1.8537915253041692,0,2412.2891030167652
11401.656056458742,3689.0452398447815,3.145718183593431,0,5947.281024231191
6762.661976401093,1466.8457289124913,4.3414494167155695,0,390.38155947433825
4792.170855142686,681.4857247318084,3.4631702084055416,0,2718.3919367977333
7335.150418580155,1405.1144416566976,3.535153678180009,1,5408.740601267142
7764.398838311241,1303.8299453943478,3.164121156251246,0,3008.226665418018
1839.916715617239,2019.8659853068125,4.709062530525637,0,3896.453899842826
7706.696888822076,2383.0227372895615,4.727610737682413,1,10319.994171634731
9552.651134914886,2788.4250117396855,3.0508928042942087,1,7374.545063256379
14593.38616865669,2645.3924397874766,2.2230379485740177,1,6503.568323021553
